101744,2008-03-13,US,Female,207.46.121.75,2454.55,false,330082,jcb,489-64-8880,zone4
101342,2016-12-29,DO,Male,220.69.212.194,4255.85,true,330083,americanexpress,357-96-8760,zone5
101492,2013-09-16,CL,Male,232.127.107.67,8445.9,false,330158,americanexpress,769-59-6218,zone1
101999,2009-05-04,MN,Male,164.249.175.221,7820.35,false,330153,jcb,693-89-6457,zone2
102360,2012-01-08,CI,Female,227.214.80.206,9176.37,true,330145,diners-club-us-ca,387-13-2176,zone3
101842,2009-12-05,BA,Male,67.108.28.201,6695.63,false,330136,americanexpress,403-29-3245,zone5
101187,2014-03-07,FR,Male,61.77.23.41,8749.14,true,330121,jcb,191-33-0072,zone5
100282,2015-04-07,UA,Female,1.236.177.103,9182.24,true,330091,jcb,945-87-2763,zone3
102103,2011-01-22,BR,Male,96.239.69.141,3916.12,true,330156,mastercard,286-25-0082,zone1
100789,2013-01-14,HT,Female,9.10.123.145,5359.76,false,330100,americanexpress,111-25-5585,zone2
100418,2008-07-26,PH,Female,208.131.250.166,8774.88,true,330173,jcb,418-64-5519,zone7
100202,2013-09-22,CN,Female,32.176.19.87,670.35,true,330124,jcb,449-43-1919,zone1
102350,2010-06-12,PE,Male,24.233.161.106,5042.01,false,330120,jcb,495-80-7865,zone3
101015,2011-05-11,LT,Female,71.210.83.95,8098.44,false,330093,maestro,976-26-5613,zone5
100239,2013-05-10,ID,Female,146.164.32.215,6255.44,true,330144,bankcard,544-44-5003,zone3
102209,2012-04-07,AD,Male,206.68.122.102,9334.59,true,330132,jcb,732-11-8162,zone3
102314,2016-12-15,ID,Female,47.240.169.84,6027.41,true,330150,mastercard,392-83-4992,zone1
101430,2014-05-10,PH,Female,235.30.92.154,4703.31,false,330156,china-unionpay,211-25-6184,zone3
100674,2009-04-17,AT,Male,174.169.201.112,4169.75,false,330138,switch,398-11-9490,zone3
102129,2014-07-10,PT,Female,229.117.214.219,988.79,false,330113,diners-club-enroute,585-80-2790,zone2
101353,2009-03-21,PS,Female,154.134.165.43,5990.51,true,330106,switch,366-67-9047,zone6
100781,2012-05-23,RU,Male,1.9.138.199,8586.18,false,330104,switch,310-25-8389,zone7
101077,2011-02-03,HN,Male,0.104.174.168,3137.73,true,330089,china-unionpay,964-18-8879,zone2
101948,2010-10-06,MG,Male,161.174.20.140,4023.17,false,330119,china-unionpay,825-46-8987,zone4
102085,2014-03-23,PH,Female,45.188.199.59,3106.3,true,330124,jcb,465-61-4156,zone1
100891,2011-05-31,CN,Female,19.77.41.55,2153.63,false,330082,instapayment,398-40-0261,zone5
101348,2014-11-10,KP,Male,204.68.123.10,1584.93,false,330086,switch,518-95-2809,zone2
100408,2013-06-28,PL,Male,184.16.215.114,2737.04,true,330095,mastercard,579-25-6627,zone7
101311,2010-03-31,SE,Male,135.32.127.158,3719.77,true,330117,laser,710-30-9619,zone5
102184,2013-02-01,AR,Male,38.206.96.127,9361.03,true,330157,jcb,974-50-3145,zone7
100572,2012-04-29,CZ,Male,28.173.129.156,5770.99,true,330167,diners-club-us-ca,400-36-1224,zone5
101892,2012-05-30,BR,Male,190.111.127.116,4376.47,true,330160,switch,911-60-1359,zone6
101126,2010-04-27,PL,Male,119.180.232.155,3450.26,true,330169,china-unionpay,373-91-4085,zone7
100431,2011-06-13,PL,Male,71.42.246.255,9392.13,true,330084,diners-club-enroute,383-56-8654,zone1
101629,2011-12-15,CN,Female,231.15.152.91,4664.24,false,330153,mastercard,600-46-0650,zone6
101410,2016-09-09,HN,Female,180.49.176.169,4598.46,false,330130,jcb,451-09-8628,zone3
100079,2013-04-23,ZA,Female,242.218.151.153,6650.31,true,330154,mastercard,691-99-5232,zone5
100230,2015-12-16,US,Female,130.246.207.118,8297.27,true,330139,switch,714-33-9764,zone1
101241,2016-03-07,FR,Male,51.94.107.240,5742.22,true,330092,jcb,977-37-7335,zone3
101355,2014-01-12,CA,Male,90.158.220.173,4151.45,true,330115,maestro,558-09-4465,zone2
101650,2013-12-17,PA,Male,199.222.28.123,5798.79,false,330084,mastercard,590-02-5498,zone7
100028,2008-06-15,BA,Female,210.37.123.25,8752.2,true,330111,visa,394-86-3887,zone6
102057,2014-05-15,JP,Male,77.59.155.233,9990.71,true,330100,diners-club-carte-blanche,387-65-3860,zone7
102058,2015-07-26,MZ,Female,83.89.64.198,9371.48,false,330118,jcb,781-94-2083,zone2
100567,2012-02-18,CH,Female,62.16.241.18,498.73,true,330097,jcb,932-21-0079,zone3
101563,2010-04-02,RU,Female,114.211.8.111,2932.15,true,330109,jcb,908-83-6289,zone1
101122,2016-07-03,ID,Female,10.246.100.88,4153.65,false,330098,americanexpress,116-78-6823,zone3
100609,2012-02-24,ID,Male,101.201.48.128,9891.04,true,330150,jcb,748-47-7804,zone7
100700,2011-07-22,CN,Male,36.99.110.1,4508.43,false,330164,diners-club-enroute,249-76-6376,zone1
100785,2010-01-20,ID,Female,46.1.32.32,5742.37,true,330161,jcb,116-86-4998,zone4
100841,2016-03-26,ID,Female,127.181.106.83,5514.52,false,330077,maestro,900-77-3647,zone7
100420,2014-08-18,TH,Male,72.240.202.27,2834.56,true,330140,switch,197-04-9040,zone6
100191,2014-01-01,CM,Female,69.206.29.29,6904.31,false,330091,maestro,252-82-2022,zone6
100252,2010-11-17,MN,Female,17.57.179.244,4500.08,true,330128,jcb,839-56-9934,zone4
101659,2010-10-28,TH,Female,128.205.221.91,4463.92,true,330126,bankcard,209-88-9270,zone5
100428,2008-02-17,MN,Female,98.42.62.140,8602.23,false,330168,china-unionpay,238-53-8196,zone1
102162,2009-02-22,AR,Male,17.147.173.56,9186.08,false,330106,jcb,209-09-7672,zone2
102052,2013-07-30,BO,Male,203.116.27.129,895.84,true,330079,china-unionpay,653-59-1577,zone5
100862,2011-11-26,ID,Male,29.201.208.156,2829.42,false,330101,jcb,401-48-2551,zone1
101758,2016-10-08,PL,Female,86.55.16.250,7442.34,true,330143,switch,569-65-0850,zone6
100750,2008-10-28,ID,Male,90.139.98.31,2280.46,true,330079,diners-club-carte-blanche,159-55-5060,zone2
100714,2008-07-10,ID,Female,161.230.62.243,2737.95,true,330166,jcb,636-39-8332,zone3
101392,2013-12-31,PL,Female,25.88.158.233,9622.31,false,330140,mastercard,208-57-2572,zone3
101807,2014-11-13,ID,Male,50.47.172.74,3481.98,false,330166,mastercard,737-63-2024,zone3
100854,2012-12-19,VN,Female,182.123.152.136,1530.84,false,330143,diners-club-carte-blanche,435-30-9412,zone3
100967,2010-02-10,CN,Male,118.43.240.0,1351.66,false,330091,mastercard,693-69-1992,zone1
102148,2012-04-24,ET,Male,85.129.167.88,1086.98,true,330132,mastercard,480-89-6022,zone5
101988,2008-06-06,ID,Male,128.37.204.55,5334.64,true,330170,maestro,698-68-0043,zone4
100715,2013-09-06,RU,Female,130.149.48.181,839.66,false,330111,mastercard,441-63-7049,zone7
101665,2008-07-08,CN,Male,104.89.9.106,9673.59,true,330157,china-unionpay,909-25-0861,zone1
101164,2016-10-14,PK,Male,102.252.127.30,7826.77,true,330107,visa,670-80-7008,zone5
102410,2011-08-14,PL,Female,238.1.37.126,8378.51,true,330151,jcb,885-88-5885,zone2
101093,2007-12-29,RU,Female,210.174.88.48,4864.11,true,330077,jcb,457-83-0473,zone6
100353,2010-10-27,PT,Male,16.80.29.145,782.67,true,330147,switch,539-31-8912,zone3
101776,2009-05-22,BR,Female,134.222.190.3,5592.57,false,330151,diners-club-carte-blanche,603-55-0174,zone3
101435,2015-10-27,AU,Male,50.164.146.92,853.09,true,330150,americanexpress,412-29-9593,zone7
100084,2011-06-08,ID,Male,248.227.244.36,4628.98,false,330138,americanexpress,700-36-8666,zone6
101985,2014-05-29,TN,Female,123.180.209.222,8725.93,false,330095,jcb,805-71-8563,zone2
101829,2010-04-04,CN,Female,70.201.206.58,8095.94,true,330126,visa,937-55-7364,zone6
100040,2008-11-23,FR,Male,241.186.15.254,2419.67,true,330097,jcb,346-73-9469,zone2
100967,2008-08-10,ID,Male,230.211.155.55,3305.38,false,330099,jcb,141-40-3290,zone2
101760,2008-03-26,ZA,Male,158.121.158.33,6776.92,false,330080,visa,252-10-7997,zone1
100366,2009-03-05,PH,Female,92.234.99.60,8060.11,true,330150,switch,326-31-0334,zone4
100504,2015-02-09,ID,Female,252.11.16.243,8805.77,false,330168,visa-electron,845-98-4928,zone3
100318,2015-07-13,CN,Male,1.200.124.115,4801.44,true,330152,switch,393-27-2959,zone4
101008,2016-06-13,CN,Female,219.10.202.219,8033.41,false,330174,jcb,643-68-7501,zone3
101977,2008-01-12,PH,Male,247.182.15.87,5032.73,false,330153,instapayment,812-58-7545,zone6
101524,2015-01-15,AO,Female,221.250.139.136,8312.03,false,330085,jcb,757-65-3321,zone1
101773,2015-06-01,PT,Female,73.48.20.58,8402.35,false,330100,mastercard,541-61-1905,zone7
101220,2008-01-11,CN,Male,206.62.90.167,9512.37,false,330117,jcb,254-73-1664,zone1
101783,2009-03-29,TH,Female,250.179.174.79,6925.17,false,330100,china-unionpay,614-06-6864,zone3
100443,2015-03-11,AF,Male,161.82.139.34,9902.39,true,330170,jcb,234-51-0209,zone5
100988,2014-07-25,CA,Male,27.25.97.31,2758.54,false,330136,diners-club-carte-blanche,752-84-1179,zone4
101455,2011-01-21,CN,Male,98.88.189.189,3770.1,true,330137,jcb,923-81-5106,zone6
100251,2009-02-09,BR,Male,121.3.181.164,7402.91,true,330140,jcb,872-39-5160,zone5
100932,2015-09-19,AZ,Male,129.242.61.71,791.92,false,330084,mastercard,242-51-5337,zone4
101257,2016-12-11,AR,Male,94.232.160.111,3641.81,true,330137,jcb,346-80-2611,zone7
102146,2016-06-11,MN,Male,110.253.60.168,4849.1,true,330169,mastercard,126-89-7053,zone4
100085,2015-08-12,LR,Male,233.148.146.25,7264.11,true,330089,mastercard,958-77-4029,zone4
101515,2016-09-03,MY,Female,208.228.143.16,8204.7,false,330091,visa,218-11-4371,zone5
102272,2011-09-04,EC,Female,71.164.16.197,5208.7,true,330145,maestro,483-07-9281,zone1
101159,2015-06-15,FR,Male,100.88.24.53,5478.49,false,330168,jcb,534-12-7794,zone5
100230,2012-05-15,SY,Female,7.142.93.240,8818.62,true,330132,china-unionpay,757-79-1491,zone1
102422,2016-12-28,CN,Male,153.146.62.113,941.47,true,330130,jcb,386-99-3762,zone3
102299,2012-02-12,RU,Female,36.239.75.160,2945.13,true,330134,maestro,520-59-8000,zone7
102481,2015-05-22,AL,Male,181.211.186.251,725.36,true,330079,mastercard,309-35-2254,zone1
101019,2010-08-06,JP,Male,139.46.253.5,1746.2,true,330084,switch,231-65-3454,zone3
102268,2012-03-08,PH,Male,231.173.109.59,3001.12,true,330155,jcb,281-23-4051,zone3
102180,2015-07-19,ID,Male,122.112.174.90,9534.79,false,330079,americanexpress,314-91-4275,zone6
101901,2012-07-27,ID,Male,39.48.228.235,7583.19,true,330134,jcb,669-84-2814,zone2
102168,2010-10-24,FI,Female,215.156.44.241,2448.97,false,330091,jcb,293-27-8719,zone1
101156,2012-04-11,BR,Female,210.59.118.117,8359.85,true,330109,mastercard,525-74-4765,zone7
102026,2016-05-08,ZW,Female,122.20.80.139,532.46,true,330100,maestro,611-18-7139,zone6
100695,2015-09-18,SE,Male,112.127.169.251,3649.28,false,330112,jcb,459-46-4008,zone7
100013,2014-05-11,PT,Male,224.123.3.209,2731.48,false,330133,jcb,151-65-4534,zone4
102289,2009-04-30,MX,Female,113.165.157.248,7152.54,false,330111,visa,984-00-8346,zone3
102096,2010-06-16,CZ,Male,155.94.83.226,1160.09,true,330169,mastercard,931-91-0215,zone4
101814,2016-04-26,RU,Male,59.157.83.96,8892.17,false,330143,visa,533-67-0680,zone7
101426,2010-09-04,VE,Male,29.207.75.216,2867.91,true,330164,china-unionpay,227-54-0433,zone2
100202,2014-10-18,KE,Female,125.81.214.245,5356.75,true,330088,switch,445-00-8310,zone5
101769,2014-04-15,ID,Male,201.45.218.125,8834.53,false,330169,jcb,519-83-3277,zone6
100891,2016-07-02,TN,Male,227.26.63.152,3417.37,true,330080,americanexpress,924-65-3809,zone7
100116,2014-06-25,CN,Male,170.243.169.237,7941.87,false,330118,bankcard,183-75-1992,zone3
102278,2015-04-09,CN,Female,179.49.78.228,5425.61,true,330141,maestro,461-04-7020,zone1
102466,2010-07-16,RU,Female,127.32.249.33,1715.52,false,330142,jcb,748-40-0931,zone2
102476,2015-03-19,RU,Female,55.96.168.200,1264.7,true,330115,mastercard,870-48-3459,zone7
101687,2012-05-13,CN,Female,141.12.32.65,8650.11,false,330126,diners-club-carte-blanche,230-06-6189,zone7
102075,2008-10-17,ID,Female,65.153.208.165,9595.05,false,330139,jcb,902-05-7184,zone5
101700,2012-04-03,CN,Male,133.200.121.48,6198.98,false,330141,mastercard,770-25-3802,zone2
100605,2009-10-11,RU,Male,154.76.133.20,2257.43,true,330093,laser,228-87-1886,zone5
101275,2008-07-06,FI,Female,103.34.246.237,2759.47,false,330171,maestro,837-13-2689,zone5
101079,2011-10-17,CN,Male,66.215.240.222,7730.44,false,330154,visa-electron,394-41-5472,zone3
101757,2015-11-01,RU,Male,250.122.250.75,2561.55,false,330145,jcb,576-88-2735,zone5
101194,2015-05-06,BR,Male,231.223.64.4,2394.73,true,330168,switch,620-67-7341,zone3
100825,2009-11-08,CN,Female,52.118.92.144,9932.08,true,330162,china-unionpay,368-02-9094,zone4
101295,2013-05-21,KG,Female,231.50.211.190,9085.88,false,330122,mastercard,448-45-0442,zone6
102154,2012-01-22,FR,Male,18.218.100.46,4747.74,true,330119,jcb,666-17-2981,zone7
100776,2014-08-30,PT,Male,220.168.57.47,8393.62,true,330165,jcb,179-24-4640,zone4
102003,2015-07-02,ID,Male,188.3.158.55,2234.61,false,330171,mastercard,458-62-4783,zone2
101507,2009-05-29,CN,Female,0.138.2.59,1953.39,false,330093,jcb,245-12-8770,zone4
101657,2016-12-30,PH,Female,242.194.244.5,4696.18,true,330112,laser,909-81-0546,zone7
101552,2012-10-07,CN,Male,16.51.84.226,6407.98,true,330120,jcb,198-32-1002,zone1
101142,2014-12-20,CN,Female,102.96.77.22,4328.55,true,330092,jcb,910-41-5063,zone3
101570,2008-05-07,LA,Female,85.50.233.73,7495.98,false,330125,switch,124-69-5484,zone1
100560,2014-11-09,CL,Female,55.238.137.138,4354.64,true,330080,diners-club-carte-blanche,743-01-0063,zone4
101623,2008-12-19,HT,Male,180.174.161.181,9826.45,true,330155,bankcard,692-56-9776,zone1
101778,2012-10-14,ID,Male,249.62.131.187,5912.51,true,330077,diners-club-carte-blanche,751-72-1203,zone6
100442,2008-03-20,PT,Male,112.84.66.73,9974.46,true,330142,diners-club-international,570-40-8999,zone4
100747,2014-11-25,CN,Female,172.49.131.169,4330.66,false,330116,visa-electron,779-87-2775,zone3
101139,2015-11-14,UA,Female,177.139.144.177,1180.88,false,330099,jcb,483-87-7970,zone4
101016,2014-12-20,SI,Female,22.137.154.160,4939.82,true,330099,jcb,540-54-5575,zone7
102148,2010-11-09,CN,Female,196.121.33.40,9156.1,true,330093,mastercard,378-23-6522,zone7
100594,2013-09-16,PE,Female,90.21.56.182,1901.12,false,330129,china-unionpay,751-92-8080,zone4
101655,2010-01-09,ZA,Male,151.185.23.236,6757.69,true,330162,solo,175-87-1046,zone7
102090,2015-08-31,RU,Male,49.212.39.191,8053.71,false,330123,visa,684-88-8808,zone1
100379,2010-06-02,MX,Female,69.7.86.247,9670.7,true,330132,jcb,132-62-8018,zone1
101404,2014-09-28,CN,Male,141.29.61.201,1035.08,true,330174,jcb,302-85-6047,zone7
100612,2014-09-25,CN,Male,94.88.190.98,3770.46,true,330117,jcb,257-36-7760,zone6
102438,2008-09-30,SI,Male,203.144.214.134,3422.52,false,330110,jcb,663-51-9852,zone5
101009,2016-06-18,BR,Male,246.220.241.43,8349.91,true,330157,diners-club-carte-blanche,436-39-4409,zone1
101122,2015-04-26,CN,Female,14.83.244.119,6816.12,true,330117,jcb,289-31-7175,zone7
100173,2011-10-08,NL,Female,163.112.90.198,7112.99,true,330155,mastercard,664-10-0351,zone5
102449,2011-03-15,ID,Female,36.154.151.47,4403.5,true,330078,americanexpress,789-44-7734,zone1
101830,2012-12-08,GH,Female,219.3.109.242,919.72,true,330141,jcb,239-41-0809,zone2
101900,2013-06-28,CN,Female,130.195.6.122,4376.27,true,330119,jcb,419-18-9793,zone4
101248,2010-10-11,CN,Male,242.66.124.152,5471.09,false,330079,visa-electron,623-84-8374,zone5
101341,2009-03-07,AF,Female,229.52.140.241,4804.97,false,330169,diners-club-enroute,993-35-4685,zone5
100954,2015-08-01,PH,Female,243.111.132.191,8515.08,false,330125,switch,256-45-9406,zone5
101324,2015-08-23,SE,Female,243.161.40.133,5533.96,false,330167,solo,537-36-2431,zone2
100522,2008-01-23,US,Female,116.236.210.255,6961.55,false,330148,switch,562-90-7790,zone2
100910,2015-07-05,CN,Female,17.37.205.175,8662.92,true,330173,jcb,201-17-7723,zone4
102223,2009-01-03,PL,Female,19.41.207.179,600.21,true,330088,jcb,185-09-0530,zone1
102012,2011-06-18,BR,Male,215.149.69.213,1409.27,false,330092,mastercard,592-48-2269,zone5
101121,2014-03-20,PH,Male,32.9.231.22,7393.22,true,330103,jcb,636-48-6887,zone3
101570,2011-07-31,ID,Male,55.131.98.82,1348.22,true,330082,mastercard,793-85-0793,zone3
101372,2009-01-22,HU,Female,247.75.116.102,2392.33,false,330126,jcb,546-09-5395,zone2
101823,2015-09-04,ID,Male,17.207.148.30,6635.58,true,330138,mastercard,175-30-6489,zone5
100364,2012-12-28,HR,Female,110.6.134.249,4826.77,true,330144,diners-club-enroute,191-26-8204,zone6
101136,2011-06-04,SE,Female,220.95.76.255,2135.82,true,330100,maestro,819-66-1694,zone6
102012,2008-11-01,VE,Female,38.226.106.14,529.77,false,330083,jcb,114-31-8888,zone7
100899,2008-12-02,PH,Male,20.118.82.110,4082.05,true,330085,mastercard,690-07-9891,zone4
100317,2008-03-13,BR,Male,93.197.174.183,8236.74,false,330101,jcb,320-95-3579,zone5
102104,2016-04-29,CN,Male,49.110.100.172,4462.56,false,330106,jcb,811-71-1966,zone3
100627,2015-03-29,CN,Male,50.67.154.88,1909.71,true,330095,jcb,636-10-7590,zone2
101779,2014-04-09,CN,Female,47.116.9.235,9418.04,true,330086,jcb,364-23-4485,zone2
101514,2012-05-05,PE,Female,242.251.155.22,1009.5,true,330109,visa,592-22-0827,zone3
100984,2014-12-25,BE,Male,101.255.69.166,2332.34,false,330160,jcb,926-24-0134,zone6
100332,2011-12-16,SL,Female,193.123.86.34,2303.69,false,330147,jcb,608-57-2523,zone4
101228,2016-12-03,BR,Female,93.134.107.48,1056.19,false,330099,jcb,931-58-1233,zone2
101301,2009-02-10,SE,Male,180.241.254.255,8708.72,true,330148,jcb,502-04-1353,zone1
102010,2011-08-25,CN,Female,10.98.103.47,2662.18,true,330123,americanexpress,440-86-8779,zone2
100160,2012-04-01,RU,Male,231.25.59.99,1838.52,false,330156,jcb,935-84-7257,zone6
101082,2010-04-08,CN,Male,201.213.146.83,3534.46,true,330103,jcb,852-30-0635,zone1
100990,2008-10-26,RU,Male,7.212.6.189,2882.5,true,330124,americanexpress,881-03-9182,zone2
102086,2016-03-20,TH,Female,22.185.229.178,7098.75,false,330097,americanexpress,488-46-8854,zone6
100596,2013-09-20,CZ,Male,214.133.239.249,8924.79,true,330126,maestro,411-24-2695,zone5
101116,2010-05-22,UG,Male,228.109.52.103,2338.55,true,330171,jcb,661-48-7720,zone3
101278,2010-05-15,CL,Female,248.243.90.168,3431,false,330121,diners-club-carte-blanche,399-49-3471,zone7
102320,2013-07-10,MN,Female,183.125.149.238,6334.62,true,330158,jcb,883-63-9919,zone3
100965,2013-01-24,CN,Male,150.97.82.30,3189.22,true,330107,jcb,103-86-9797,zone3
101486,2016-05-23,ID,Male,121.44.233.195,1392.49,false,330094,maestro,778-98-0572,zone4
100986,2012-09-02,PL,Male,54.4.116.45,3696.49,false,330144,jcb,356-66-1697,zone7
100272,2012-11-15,US,Female,85.19.225.237,6485.72,true,330118,bankcard,823-85-9406,zone5
102234,2010-12-15,JP,Female,218.243.243.63,2457.14,true,330140,jcb,466-75-4361,zone2
102135,2010-06-10,CN,Male,38.188.202.158,5170.45,false,330134,mastercard,875-69-8285,zone2
101896,2013-01-18,DE,Female,13.71.120.128,2899.89,false,330096,jcb,261-36-8081,zone7
102438,2012-07-07,CN,Male,251.208.167.29,2646.14,true,330164,instapayment,418-02-3106,zone2
101837,2016-01-05,MX,Female,12.248.127.242,1705.05,true,330122,laser,217-68-3698,zone3
100912,2012-04-22,BR,Female,12.198.187.84,6399.6,false,330091,maestro,517-79-7682,zone6
100681,2014-02-24,BA,Female,104.196.186.109,4194.05,true,330106,jcb,653-70-5777,zone5
102176,2015-12-07,CN,Male,0.67.47.84,4218.11,false,330156,jcb,173-54-5621,zone6
100898,2011-12-18,UA,Female,236.230.194.147,5183.17,true,330154,jcb,863-36-0580,zone1
100050,2010-11-16,FR,Male,253.8.68.22,2738.85,true,330152,jcb,717-52-1078,zone4
100859,2008-08-10,NL,Female,199.64.111.65,5273.06,false,330171,maestro,791-64-5034,zone4
100588,2015-02-14,CN,Female,103.150.106.5,3275.39,true,330099,jcb,699-07-9299,zone2
101058,2013-06-21,CN,Male,117.238.59.82,8643.23,false,330117,jcb,265-22-1846,zone1
100929,2013-02-14,CN,Female,140.144.151.228,8148.68,true,330099,jcb,839-08-0389,zone7
